id,name
V96596cn00652505,乱世佳人 原声版
V96596cn00652630,后窗 原声版
V96596cn00652640,12怒汉 原声版
V96596cn00652473,日落大道 原声版
V96596cn00650457,占水师 原声版
V96596cn00654469,不二神探
V96596cn00654482,火线反攻 原声版
V96596cn00658138,苏丹
V96596cn00657234,重返地球 原声版
V96596cn00657307,后窗惊魂 原声版
V96596cn00656435,亚李 爸爸 两个大盗 粤语版
V96596cn00656405,廉政第一击
V96596cn00656402,五月八月
V96596cn00656436,当男人变成女人
V96596cn00656428,呖咕呖咕对对碰
V96596cn00656398,真心英雄
V96596cn00656401,全城戒备
V96596cn00656404,杀破狼
V96596cn00656403,赌侠之人定胜天
V96596cn00656399,赌侠2002
V96596cn00656397,机动部队 绝路
V96596cn00656438,见习黑玫瑰
V96596cn00656396,爱斗大
V96596cn00658155,追凶 原声版
V96596cn00658158,夺命代码
V96596cn00656229,黄河女人
V96596cn00656238,黄土地的守望
V96596cn00656247,混世魔王樊瑞
V96596cn00656246,火线追凶2之鹈鹕行动
V96596cn00656237,火药牌女友
V96596cn00656309,火影雄兵
V96596cn00656293,加拿大实习记 国语版
V96596cn00656302,接力追凶
V96596cn00656245,界碑下的村庄
V96596cn00656248,金大坚与萧让
V96596cn00656249,金钱豹子汤隆
V96596cn00656291,警界无声
V96596cn00656308,久病床前
V96596cn00656313,绝命藏宝图
V96596cn00656307,军事禁区
V96596cn00656314,开心的八月
V96596cn00656317,蓝色矢车菊
V96596cn00656298,老汉也疯狂
V96596cn00656295,老家新家
V96596cn00658248,老滩
V96596cn00658247,老万加油
V96596cn00656310,冷枪
V96596cn00644903,传奇的诞生 原声版
V96596cn00658135,蜘蛛侠 原声版
V96596cn00658137,蜘蛛侠2 原声版
V96596cn00636595,美国劫案 原声版
V96596cn00638217,海星 原声版
V96596cn00638256,佛罗里达乐园 原声版
V96596cn00638164,美丽之星 原声版
V96596cn00636613,北方一片苍茫
V96596cn00636587,冲上九重天 国语版
V96596cn00636417,小镇周六夜 原声版
V96596cn00636262,非常任务
V96596cn00636245,风雨百泉
V96596cn00636242,果实
V96596cn00636414,拉雷手
V96596cn00636243,梨树花开
V96596cn00636449,埃尔塞: 将近改变世界的人 原声版
V96596cn00638042,韩赛尔与格雷特 原声版
V96596cn00638257,一呼一吸 原声版
V96596cn00636584,蓝色金鱼
V96596cn00636455,斐济99度爱情
V96596cn00636349,初爱 原声版
V96596cn00636248,烟雨俚歌
V96596cn00636493,永远十六岁 原声版
V96596cn00639800,山羊的故事 原声版
V96596cn00639804,人造士兵 原声版
V96596cn00639810,正义雇佣兵 原声版
V96596cn00639805,罪恶之城  原声版
V96596cn00639801,失落世界的统治者 原声版
V96596cn00636432,盛夏的猎户座 原声版
V96596cn00636295,年轻人 原声版
V96596cn00636236,瓦尔基里行动 原声版
V96596cn00636240,北极光
V96596cn00636326,茶色生香
V96596cn00636361,一击
V96596cn00636239,俄玛之子
V96596cn00636435,孟母三迁
V96596cn00636375,棋逢对手 原声版
V96596cn00636543,特工风云 原声版
V96596cn00636238,不死之身
V96596cn00639806,麻雀变王妃3 原声版
V96596cn00639807,寻找阿曼达 原声版
V96596cn00639803,加州之王 原声版
V96596cn00635810,追爱大布局
V96596cn00635814,决战刹马镇
V96596cn00636407,小机灵鬼 中文版
V96596cn00644990,林海雪原
V96596cn00644986,像蒲公英的灰尘
V96596cn00639828,米娅的夏天
V96596cn00644977,疯狂动物园
V96596cn00644982,狼人拜恩
V96596cn00644979,翻转
V96596cn00644988,急速杀机
V96596cn00644975,空气
V96596cn00644984,海豹六队:突袭乌萨马本拉登
V96596cn00644989,雾都孤儿
V96596cn00644987,天赐宝贝
V96596cn00644976,先见之明
V96596cn00644983,恰巧的爱情
V96596cn00644978,意外邂逅
V96596cn00644981,笨蛋
V96596cn00644991,痛苦与扭曲
V96596cn00644980,小子布里斯
V96596cn00657932,狗狗旅馆 原声版
V96596cn00662720,神雕侠侣 国语版
V96596cn00664953,爵迹
V96596cn00664938,金钻鼠王
V96596cn00664936,恐龙宝贝
V96596cn00664989,禁忌游戏之迷藏
V96596cn00662719,狮心王理查德 原声版
V96596cn00662718,铁道员 原声版
V96596cn00664970,美容针
V96596cn00664942,善意杀戮 中文版
V96596cn00664943,高跟鞋先生
V96596cn00664972,亲密敌人
V96596cn00664940,阿宝的故事
V96596cn00664935,北漂鱼
V96596cn00664941,脱轨时代
V96596cn00664937,一切都好
V96596cn00664939,熊出没注意
V96596cn00665598,我的钱我做主
V96596cn00664944,十二星座离奇事件
V96596cn00665055,荒村公寓
V96596cn00665056,紫宅
V96596cn00665063,幸福卡片
V96596cn00665057,黑客悲情
V96596cn00665058,龙凤店
V96596cn00665599,精灵女孩小卓玛
V96596cn00665060,午夜出租车
V96596cn00665064,飘扬的红领巾
V96596cn00665062,密室之不可靠岸
V96596cn00665061,我是中国人
V96596cn00665059,假如没有你
V96596cn00665065,我是大熊猫
V96596cn00665119,高举爱
V96596cn00665157,喵星少年漂流记
V96596cn00665258,顽固份子
V96596cn00665255,起名风波
V96596cn00665114,夺命钢琴
V96596cn00665103,追踪章鱼保罗
V96596cn00665129,多大事啊
V96596cn00665116,震天鼓
V96596cn00665205,囧探佳人
V96596cn00665066,斗爱
V96596cn00665121,乐翻天
V96596cn00665204,小小阳光
V96596cn00665112,赌王家族
V96596cn00665260,帕特里克
V96596cn00665257,一路同行
V96596cn00633375,偷拐抢骗?原声版
V96596cn00633397,赎罪?国语版?
V96596cn00633398,少年时代?国语版?
V96596cn00633407,诺丁山?原声版
V96596cn00633394,美国黑帮?原声版
V96596cn00633376,回到未来3?国语版
V96596cn00633396,回到未来2
V96596cn00633486,不再说分手
V96596cn00633395,变身男女
V96596cn00633377,伴你高飞?原声版
V96596cn00633488,安娜·卡列尼娜?原声版
V96596cn00633337,致命ID?原声版
V96596cn00633334,永不妥协?原声版
V96596cn00633358,星际传奇?原声版
V96596cn00629770,萌学园：寻找磐古
V96596cn00633449,审判者1
V96596cn00629804,复仇者联盟3：无限战争 国语版
V96596cn00629796,复仇者联盟3：无限战争 原声版
V96596cn00639762,马歇尔 原声版
V96596cn00639763,罗曼先生，你好 原声版
V96596cn00613050,猎物 原声版
V96596cn00612951,上帝保佑美国 原声版
V96596cn00613035,我11
V96596cn00611314,已是香港明日 原声版
V96596cn00628723,丛林奇兵 原声版
V96596cn00636257,天崩地裂  上 原声版
V96596cn00636384,卡拉鹰 原声版
V96596cn00636328,蓝色废墟 原声版
V96596cn00636370,山炮进城2
V96596cn00636312,天使面庞 中文版
V96596cn00636244,紫霞
V96596cn00636423,别开门
V96596cn00636357,虫洞少女
V96596cn00636533,东北往事之一剑一酒一江湖
V96596cn00636247,曼戈霍恩 中文版
V96596cn00457609,梦中神探 国语版
V96596cn00457620,蒸发太平洋 国语版
V96596cn00629866,骷髅神庙的宝藏 原声版
V96596cn00629864,史前一亿年 原声版
V96596cn00629865,辛巴达七次历险 原声版
V96596cn00629863,宛若归乡路 原声版
V96596cn00630952,黑暗制裁 原声版
V96596cn00629869,巨蟒大战恐鳄 原声版
V96596cn00629868,白鲸莫比迪 原声版
V96596cn00613052,双雄 原声版 
V96596cn00612987,追踪长尾豹马修 原声版
V96596cn00612985,爱在回响
V96596cn00612984,母语
V96596cn00613009,布兰卡 原声版
V96596cn00617320,哆啦A梦之大雄与绿巨人传 国语版
V96596cn00617312,哆啦A梦之新大雄的宇宙开拓史 国语版
V96596cn00617306,圣斗士星矢真红少年传说 原声版
V96596cn00617303,圣斗士星矢众神的激战 原声版
V96596cn00617309,毒家新闻 原声版
V96596cn00617310,浪族色彩 原声版
V96596cn00617307,倾听我的声音 原声版
V96596cn00617318,真心话大冒险 原声版
V96596cn00617326,越轨追击 原声版
V96596cn00617330,黑狱风云 原声版
V96596cn00617311,鬼水怪谈 原声版
V96596cn00617335,深渊 原声版
V96596cn00617314,驯鹿游戏 原声版
V96596cn00402456,致命魔术 国语版
V96596cn00452300,致命魔术 原声版
V96596cn00617321,真爱无尽 国语版
V96596cn00617315,猪头我的车咧 原声版
V96596cn00617319,妈妈咪呀 原声版
V96596cn00617328,水中生活 原声版
V96596cn00617323,约翰逊一家 原声版
V96596cn00617308,强盗美眉 原声版
V96596cn00620496,站稳了 国语版
V96596cn00644166,李宗伟：败者为王 原声版
V96596cn00643926,花滑女王 原声版
V96596cn00586522,萌犬好声音 原声版
V96596cn00586524,恋爱回旋 原声版
V96596cn00586531,猫与桃花源
V96596cn00586532,闺蜜2:无二不作
V96596cn00586530,杀瓜
V96596cn00639823,超级8
V96596cn00617317,神探追缉令 原声版
V96596cn00620497,美丽待续 原声版
V96596cn00617334,德州杀场 原声版
V96596cn00619353,机械危情 原声版
V96596cn00619355,乔治亚法则 原声版
V96596cn00620502,两对冤家一张床 原声版
V96596cn00632868,精灵旅社3：疯狂假期 国语版
V96596cn00632353,精灵旅社3：疯狂假期 原声版
V96596cn00644801,阿拉底恋歌
V96596cn00643978,布里斯比熊 原声版
V96596cn00432042,秘果
V96596cn00574668,嘉年华
V96596cn00429903,圣诞树 原声版
V96596cn00650462,呆呆计划
V96596cn00650453,诗牌情缘（下）原声版
V96596cn00649230,你好，我叫多蕾丝 原声版
V96596cn00650492,我很好，谢谢，我爱你 原声版
V96596cn00650464,夜袭寡妇村
V96596cn00643991,骄傲的玛丽 原声版
V96596cn00650463,冲天火
V96596cn00602506,魔弦传说 原声版
V96596cn00651624,西虹市首富
V96596cn00650775,疯狂农庄 原声版
V96596cn00650748,荡寇风云 国语版
V96596cn00650791,危机13小时 原声版
V96596cn00650737,震荡效应 原声版
V96596cn00650722,拯救大兵瑞恩 国语版
V96596cn00650746,悸动的心 原声版
V96596cn00650730,一条狗的使命 
V96596cn00650789,圣诞前夜 原声版
V96596cn00650814,新木偶奇遇记
V96596cn00650784,麦兜饭宝奇兵 粤语版
V96596cn00650783,白雪公主和三只小猪
V96596cn00650732,了不起的菲丽西 原声版
V96596cn00650708,冰雪大作战 原声版
V96596cn00650709,冰雪大作战 国语版
V96596cn00650802,三只小猪2
V96596cn00650812,火海凌云 原声版
V96596cn00650809,火海凌云 国语版
V96596cn00650818,刺客信条 国语版
V96596cn00650728,绑架者 
V96596cn00650804,血狼犬 国语版
V96596cn00650787,上海王 
V96596cn00650776,终极救援 原声版
V96596cn00650761,三少爷的剑
V96596cn00650738,垫底辣妹 原声版
V96596cn00650757,潜伏者 原声版
V96596cn00650842,镜仙 国语版
V96596cn00650843,幽灵医院
V96596cn00650733,那年夏天你去了哪里
V96596cn00650727,怨灵宿舍之人偶老师 国语版
V96596cn00650793,蜜月酒店杀人事件
V96596cn00650752,女伯爵
V96596cn00650811,T台魔王
V96596cn00650792,爱情冻住了 国语版
V96596cn00650796,临时演员
V96596cn00650753,梦幻佳期 国语版
V96596cn00650740,致我们终将到来的爱情
V96596cn00650959,里约，我爱你 原声版
V96596cn00650841,桃花侠大战菊花怪
V96596cn00650813,奇葩追梦
V96596cn00650785,咸鱼传奇
V96596cn00650803,洛杉矶捣蛋计划
V96596cn00650745,人情世故
V96596cn00650960,奇鞋妙旅 原声版
V96596cn00650707,森林王子 国语版
V96596cn00650742,星际迷航4抢救未来 原声版
V96596cn00650719,毒战
V96596cn00650725,断箭 原声版
V96596cn00650741,勇敢的心 原声版
V96596cn00650715,波西杰克逊与魔兽之海 原声版
V96596cn00650711,万鳄巨兽 原声版
V96596cn00650723,拯救大兵瑞恩 原声版
V96596cn00650721,一球成名2 国语版
V96596cn00650720,一球成名2 原声版
V96596cn00650729,人鱼童话 原声版
V96596cn00650714,天降美姐 原声版
V96596cn00650782,锅匠裁缝士兵间谍 原声版
V96596cn00650743,泰坦尼克号 粤语版
V96596cn00650744,泰坦尼克号 国语版
V96596cn00650786,泰坦尼克号 原声版
V96596cn00650779,星运里的错 原声版
V96596cn00633332,小妇人 原声版
V96596cn00633329,我知女人心
V96596cn00634211,闻香识女人 原声版
V96596cn00633338,土拨鼠之日 原声版 
V96596cn00633335,甜心先生 原声版
V96596cn00633346,桃花运
V96596cn00633333,热血警探 原声版
V96596cn00633336,女孩梦三十 原声版
V96596cn00634223,魔法奇缘 原声版
V96596cn00633355,麦兜当当伴我心 国语版
V96596cn00633345,绿里奇迹 原声版
V96596cn00633342,角斗士 原声版
V96596cn00633340,家有仙妻 原声版
V96596cn00632917,加菲猫2
V96596cn00633324,黑骏马
V96596cn00633330,光荣之路 原声版
V96596cn00631964,疯狂动物城 原声版
V96596cn00633328,初吻 国语版
V96596cn00633339,百星酒店 国语版
V96596cn00633356,百货战警 原声版
V96596cn00633357,阿基拉和拼字大赛 原声版
V96596cn00633327,星际宝贝 原声版
V96596cn00632549,圣诞奇妙公司 国语版
V96596cn00632673,千钧一发 原声版
V96596cn00632540,烈日迷踪 原声版
V96596cn00631879,赛车总动员 原声版
V96596cn00634181,黑猫警长之翡翠之星
V96596cn00632352,地球保卫战 原声版
V96596cn00644802,说走就走之不说再见
V96596cn00649973,夺命高校 原声版
V96596cn00650035,指环王 国语版
V96596cn00650020,指环王 原声版
V96596cn00650034,指环王2 国语版
V96596cn00650036,指环王2 原声版
V96596cn00650037,指环王3 原声版
V96596cn00649979,搞怪小精灵 原声版
V96596cn00649976,鬼镇 原声版
V96596cn00648758,生日卡片 原声版
V96596cn00648684,千娇百媚 国语版
V96596cn00649723,饥饿游戏2：星火燎原
V96596cn00649967,龙珠Z剧场版把我的悟饭还来 原声版
V96596cn00649969,龙珠Z剧场版世界最强的高手 原声版
V96596cn00649971,破门而入 原声版
V96596cn00649162,残余记忆 原声版
V96596cn00649160,火星来信 国语版
V96596cn00649161,窃听者 国语版
V96596cn00649641,萨拉热窝之死 国语版
V96596cn00649612,虚拟游戏 原声版
V96596cn00649987,茶乡法官
V96596cn00649983,大花
V96596cn00649981,大沙河会记得
V96596cn00649982,鹅卵石
V96596cn00649995,放映路上
V96596cn00649996,封锁 国语版
V96596cn00649984,父亲的维也纳
V96596cn00649986,鸽哨
V96596cn00649980,海兰江畔稻花香
V96596cn00650005,合约爱情
V96596cn00650007,红门虎子
V96596cn00650004,后院有宝
V96596cn00650006,壶道
V96596cn00650002,花儿一样
V96596cn00650003,花海情缘
V96596cn00650011,花楸故事
V96596cn00650010,华锐嘎布
V96596cn00646490,生死迷局 国语版
V96596cn00649170,灵魂战车2 原声版
V96596cn00649169,荒岛情未了
V96596cn00649179,红鹰侠 国语版
V96596cn00649194,庞贝末日 原声版
V96596cn00649190,大野狼和小绵羊的爱情
V96596cn00649192,秘鲁大冒险 原声版
V96596cn00649191,点对点
V96596cn00649195,奇缘灰姑娘 粤语版
V96596cn00649193,命运派对 粤语版
V96596cn00649173,有招没招
V96596cn00650759,生日女郎 原声版
V96596cn00650755,辣身舞2 原声版
V96596cn00650712,机票情缘 原声版
V96596cn00650747,大学之旅 原声版
V96596cn00650717,年度人物 原声版
V96596cn00650710,爱到房倒屋塌 国语版
V96596cn00650736,龙珠Z剧场版地球超级大决战 原声版
V96596cn00650735,龙珠Z剧场版超级赛亚人孙悟空 原声版
V96596cn00650705,龙珠Z剧场版最强对最强 原声版
V96596cn00650718,守护者世纪战元 国语版
V96596cn00650758,上帝的口袋 原声版
V96596cn00650762,京城81号2
V96596cn00650726,亲别怕
V96596cn00650754,幽灵船 原声版
V96596cn00650739,前任2备胎反击战
V96596cn00650751,失恋大不同 原声版
V96596cn00650731,遭遇海明威
V96596cn00681822,李茶的姑妈
V96596cn00667456,毒液：致命守护者 原声版
V96596cn00675816,毒液：致命守护者 国语版
V96596cn00675718,住货车的女士 原声版
V96596cn00512595,焦点 原声版
V96596cn00614279,玩命快递2 原声版
V96596cn00551050,澄沙之味 原声版
V96596cn00457607,龙拳小子
V96596cn00675633,没女神探
V96596cn00646223,夺旗 原声版
V96596cn00228549,爱与黑暗的故事 原声版
V96596cn00650085,致命指令 原声版
V96596cn00646121,刺客学妹 原声版
V96596cn00675637,橄榄球传奇 原声版
V96596cn00678004,跑调天后 原声版
V96596cn00695302,邪不压正
V96596cn00696041,无双
V96596cn00695301,影
V96596cn00695961,武林怪兽
V96596cn00665176,大象之歌
V96596cn00665174,黑暗时刻
V96596cn00665600,窗台
V96596cn00665262,童话西游
V96596cn00665266,我的电脑会说话
V96596cn00665265,妙探神威
V96596cn00665263,怨灵人偶
V96596cn00665268,天钟
V96596cn00665267,兄弟之仇
V96596cn00665264,恋爱中的城市
V96596cn00664709,美少女壮士
V96596cn00664708,马路与天使
V96596cn00664557,奇遇真爱
V96596cn00664558,无敌神男
V96596cn00664559,浪客擎苍
V96596cn00664556,缤纷荷尔蒙
V96596cn00312822,幸福终点站 原声版
V96596cn00666104,嘻哈英熊
V96596cn00666381,阿凡提之奇缘历险
V96596cn00676404,百万英镑 原声版
V96596cn00676137,出水芙蓉 原声版
V96596cn00676299,蝴蝶梦 原声版
V96596cn00676599,魂断蓝桥 原声版
V96596cn00676234,茜茜公主3：皇后的命运 原声版
V96596cn00676684,浓情酒乡 原声版
V96596cn00676047,诺博士 原声版
V96596cn00676221,企业战士 原声版
V96596cn00676042,情感大师 原声版
V96596cn00676003,丘奇先生 原声版
V96596cn00676001,他和她的孤独情事：他 原声版
V96596cn00676018,通往仙境 原声版
V96596cn00677132,一曲倾情 原声版
V96596cn00677215,自由广场 原声版
V96596cn00677206,戴安娜·弗里兰:眼睛要旅行 原声版
V96596cn00675958,老人的日记 原声版
V96596cn00675036,我在伊朗长大 原声版
V96596cn00675676,诸圣 原声版
V96596cn00675489,大三儿
V96596cn00675712,暴力街区13 原声版
V96596cn00675725,180°以南 原声版
V96596cn00675514,侠盗魅影 原声版
V96596cn00675724,宝贝，在爱我一次
V96596cn00676202,"再见,我的小学老师 原声版"
V96596cn00675728,爱你，罗茜 原声版
V96596cn00675727,S4侠降魔记
V96596cn00675741,林肯律师 原声版
V96596cn00675736,伤心童话
V96596cn00675665,魔力果乐岛之拯救行动
V96596cn00675677,来自月亮的我
V96596cn00675704,美丽的大脚
V96596cn00691055,狗十三
V96596cn00691093,雪怪大冒险 原声版
V96596cn00691092,雪怪大冒险 国语版
V96596cn00690823,伪造者 原声版
V96596cn00689952,细细的红线 原声版
V96596cn00689900,勇敢传说 原声版
V96596cn00675720,大鱼海棠
V96596cn00688821,摇滚校园 原声版
V96596cn00688818,蒙娜丽莎的微笑 原声版
V96596cn00688840,青蜂侠 原声版
V96596cn00673753,魁拔2大战元泱界
V96596cn00688810,蓝精灵 原声版
V96596cn00675719,极速复仇 原声版
V96596cn00614280,蚁人 原声版
V96596cn00646056,冬荫功 原声版
V96596cn00690822,一击
V96596cn00690824,四大名捕2
V96596cn00690118,亡命地中海 原声版
V96596cn00690112,夜莺
V96596cn00673044,我是处女座
V96596cn00673045,小明和他的小伙伴们
V96596cn00688806,哭泣的石头
V96596cn00673747,卧龙岗
V96596cn00371333,猎金骑士之疯狂野蛮人
V96596cn00673017,女神时代
V96596cn00673183,李可乐寻人记
V96596cn00677785,古剑奇谭之流月昭明
V96596cn00678392,阳光清洗 原声版
V96596cn00609078,印度往事 原声版
V96596cn00677028,穿越火线 原声版
V96596cn00677201,雌雄莫辨 原声版
V96596cn00676016,戴珍珠耳环的少女 原声版
V96596cn00676706,丹尼·柯林斯 原声版
V96596cn00676415,非你不可 原声版
V96596cn00676770,桂河大桥 原声版
V96596cn00676269,海啸奇迹 原声版
V96596cn00676121,环游世界八十天上部 原声版
V96596cn00676119,灰姑娘职场记 原声版
V96596cn00676108,吉米英雄 原声版
V96596cn00676264,惊天告密 原声版
V96596cn00676266,科克维尔的奇迹 原声版
V96596cn00676040,老虎猎人 原声版
V96596cn00676454,密西西比河上的玛德 原声版
V96596cn00676267,纽约迷幻 原声版
V96596cn00688837,可爱的骨头 原声版
V96596cn00688816,监守自盗 原声版
V96596cn00688835,美丽心灵 原声版
V96596cn00237387,剪刀手爱德华 原声版
V96596cn00688842,阿甘正传 原声版
V96596cn00688834,楚门的世界 国语版
V96596cn00688831,人鬼情未了 原声版
V96596cn00688803,冲浪企鹅 原声版
V96596cn00673754,赛尔号大电影3之战神联盟
V96596cn00614472,上海正午 原声版
V96596cn00688812,灵动:鬼影实录4 原声版
V96596cn00688808,天降美食 原声版
V96596cn00673188,我的战争
V96596cn00688807,海绵宝宝 原声版
V96596cn00673184,女神跟我走
V96596cn00673812,爱情银行
V96596cn00688813,夏日之王 原声版
V96596cn00688830,点球成金 原声版
V96596cn00673187,周恩来的四个昼夜
V96596cn00688839,等待超人 原声版
V96596cn00674649,探灵档案
V96596cn00371178,雪狼拳王
V96596cn00673182,爱在星空下
V96596cn00693404,天气预爆
V96596cn00692724,中国蓝盔
V96596cn00688833,机器管家 原声版
V96596cn00688832,垂直极限 国语版
V96596cn00554532,随波逐流 原声版
V96596cn00688814,倾城佳话
V96596cn00688815,土拨鼠之日
V96596cn00688817,落魄大厨 原声版
V96596cn00688841,国王班底
V96596cn00689247,火山边缘之恋
V96596cn00688805,百货战警
V96596cn00683820,娱乐之王
V96596cn00683821,跤王战寇记
V96596cn00683822,离恨歌
V96596cn00683824,锦衣卫之王者归来
V96596cn00683823,捉迷藏
V96596cn00681821,追鹰日记 原声版 
V96596cn00681819,辛巴达七海传奇 原声版
V96596cn00681823,沙漠驼影 原声版
V96596cn00681558,王牌特工2：黄金圈 原声版
V96596cn00681562,玩命快递 原声版
V96596cn00681561,神奇四侠2015
V96596cn00668665,死亡笔记 国语版 
V96596cn00668660,牙仙
V96596cn00668703,哆啦A梦之大雄的秘密道具博物馆 国语版
V96596cn00649975,古镇情缘
V96596cn00149013,皇帝的新装之圣诞大明星 国语版
V96596cn00460268,猫王与尼克松 原声版
V96596cn00681617,临终囧事
V96596cn00681566,红包
V96596cn00683825,关云长
V96596cn00683819,刀剑道
V96596cn00680668,圣彼得堡我爱你
V96596cn00680677,意外空间 原声版
V96596cn00680678,我的归属之地 原声版
V96596cn00680676,阿里，山羊与阿伯拉希姆 原声版
V96596cn00680679,美国奇才摔跤手 原声版
V96596cn00685902,为你写诗
V96596cn00687457,无名之辈
V96596cn00686515,我，在贵州等你
V96596cn00685094,过年回家
V96596cn00685097,了不起的狐狸爸爸 原声版
V96596cn00685099,新少林五祖
V96596cn00685092,大展猴威2 原声版
V96596cn00685096,金刚归来 国语版
V96596cn00685093,神犬小巴迪 原声版
V96596cn00685100,我爱芳邻 原声版
V96596cn00685098,勇犬大栗：中央公园的英雄 原声版
V96596cn00685114,至暗时刻 国语版
V96596cn00685113,至暗时刻 原声版
V96596cn00685115,星银岛
V96596cn00684883,摇摇晃晃的人间
V96596cn00686613,万魂镜之诛魔记
V96596cn00686616,纯洁心灵·逐梦演艺圈
V96596cn00685095,周恩来万隆之行
V96596cn00687115,恐怖电影院
V96596cn00685117,一切全包
V96596cn00685116,逃离马拉喀什
V96596cn00684258,派特森和芬达猫-小活宝与忘年交 国语版
V96596cn00666448,找到你
V96596cn00665871,精英部队2大敌当前 原声版
V96596cn00665967,翻唱版本 原声版
V96596cn00664982,黄金时代
V96596cn00666037,哈利波特与魔法石 国语版
V96596cn00668545,哈利波特与魔法石 原声版
V96596cn00666035,哈利波特与密室 国语版
V96596cn00666036,哈利波特与密室 原声版
V96596cn00666031,哈利波特与死亡圣器下 原声版
V96596cn00666033,哈利波特与死亡圣器上 原声版
V96596cn00666027,哈利波特与混血王子 原声版
V96596cn00666030,哈利波特与混血王子 国语版
V96596cn00666032,哈利波特与死亡圣器下 国语版
V96596cn00666034,哈利波特与死亡圣器上 国语版
V96596cn00666148,真爱至上 原声版
V96596cn00668547,可爱的你 原声版
V96596cn00666063,机器纪元 原声版
V96596cn00666105,女人如花
V96596cn00666109,盲人电影院
V96596cn00666025,夏加尔与马列维奇 原声版
V96596cn00674505,四平青年之喋血曼谷
V96596cn00671634,奇幻梦之旅
V96596cn00674622,超级无敌掌门狗人兔的诅咒 原声版
V96596cn00670718,空中监狱 原声版
V96596cn00675632,荒岛余生 原声版
V96596cn00669554,白夜最长时
V96596cn00673052,夏天19岁的肖像
V96596cn00673185,夺路而逃
V96596cn00673181,聊斋新编之画皮新娘
V96596cn00673186,求生者
V96596cn00673766,深夜前的五分钟
V96596cn00669202,世界末日 原声版
V96596cn00667494,活埋 原声版
V96596cn00667455,笔仙惊魂
V96596cn00668544,高海拔之恋2
V96596cn00674657,创可贴 原声版
V96596cn00674648,跷家大作战 原声版
V96596cn00669553,双重身份
V96596cn00669858,龙珠Z剧场版龙拳爆发 原声版
V96596cn00673904,成为简奥斯汀 原声版
V96596cn00675634,铜牌巨星 原声版
V96596cn00675636,与外婆同行 原声版
V96596cn00649568,回到未来 原声版
V96596cn00233255,时空冒险 原声版
V96596cn00633630,美国沙滩屋 原声版
V96596cn00614257,尊严殖民地 原声版
V96596cn00656316,飓风之舞
V96596cn00665669,古墓盗影 原声版
V96596cn00371125,最终幻想15王者之剑 原声版
V96596cn00457605,凶手还未睡 国语版
V96596cn00370294,神父有难 原声版
V96596cn00374193,梦回玛丽莲 原声版
V96596cn00463116,埃及王子 原声版
V96596cn00356032,橄榄球传奇
V96596cn00621483,幸运是我 国语版
V96596cn00611296,霹雳娇娃 原声版
V96596cn00644218,醉乡民谣 原声版
V96596cn00513863,再见，在也不见
V96596cn00657392,露水风波
V96596cn00665607,鬼哭神嚎 原声版
V96596cn00665606,整容日记
V96596cn00665609,我家买了动物园
V96596cn00665608,后裔
V96596cn00611176,刺杀游戏 原声版
V96596cn00632721,1995穿越时间 国语版
V96596cn00652315,最长的一天 原声版
V96596cn00583758,雄狮 原声版
V96596cn00678340,今年圣诞节 原声版
V96596cn00681173,窃听风云2
V96596cn00681162,窃听风云1
V96596cn00650494,铁甲钢拳 原声版
V96596cn00639813,特工女友 原声版
V96596cn00681225,笑功震武林
V96596cn00681164,河东狮吼2
V96596cn00681161,台北飘雪
V96596cn00681176,龙门飞甲
V96596cn00681178,鸡排英雄
V96596cn00681159,财神客栈
V96596cn00681170,一路有你
V96596cn00681278,跟我的前妻谈恋爱
V96596cn00681174,枪王之王
V96596cn00681171,如梦
V96596cn00681153,武动青春
V96596cn00681154,达达
V96596cn00681167,白银帝国
V96596cn00681168,门徒
V96596cn00679693,蓝精灵2 原声版
V96596cn00681175,太阳照常升起
V96596cn00681166,二十四城记
V96596cn00681283,女人不坏
V96596cn00681169,保持通话
V96596cn00673793,大闹西游
V96596cn00673894,无敌原始人 原声版
V96596cn00673823,无敌原始人 国语版
V96596cn00681155,十全九美
V96596cn00681280,破冰
V96596cn00681156,见龙卸甲
V96596cn00681158,江山美人
V96596cn00681160,婚礼2008
V96596cn00681221,新忠烈图
V96596cn00681177,父子
V96596cn00681163,龙虎门
V96596cn00681157,盖世谎言
V96596cn00681172,蟹工船 原声版
V96596cn00681165,迷城
V96596cn00689287,仙球大战
V96596cn00688364,天雷
V96596cn00688365,羊之树 原声版
V96596cn00687334,肆式青春
V96596cn00688491,红龙 原声版
V96596cn00689134,风雨百泉
V96596cn00689136,拉雷手
V96596cn00689305,青春奏鸣曲
V96596cn00688005,合约男女
V96596cn00689853,亡命救赎 原声版
V96596cn00690480,印度合伙人 原声版
V96596cn00690414,印度合伙人 国语版
V96596cn00371191,大唐玄奘
V96596cn00688804,永远的北极熊 原声版
V96596cn00675715,怒海救援 原声版
V96596cn00675723,云中行走 原声版
